ano;tipo_atividade;titulo;data_inicio;data_fim;coordenador;area_tematica;situacao;tipo_projeto;bolsas_solicitadas;bolsas_concedidas;publico_interno;bolsas_edital;numero_edital;edital;municipio
2017;CURSO;ENSINO DE GEOGRAFIA E EDUCAÇÃO FÍSICA: DIÁLOGOS INTERDISCIPLINARES SOBRE ORIENTAÇÃO, COORDENAÇÃO E LATERALIDADE;2017-10-17;2017-10-31;RAIMUNDO NONATO JUNIOR;EDUCAÇÃO;EM AVALIAÇÃO;EXTENSÃO;0;0;20;;;;
2017;CURSO;Gramática do Português para Estrangeiros (1ª edição);2017-10-09;2017-12-08;FLEIDE DANIEL SANTOS DE ALBUQUERQUE;EDUCAÇÃO;EM AVALIAÇÃO;EXTENSÃO;0;0;10;;;;
2017;CURSO;Grupo de estudos em Dentística;2017-09-27;2017-11-16;DIANA FERREIRA GADELHA DE ARAUJO;SAÚDE;EM AVALIAÇÃO;EXTENSÃO;0;0;18;;;;
2017;CURSO;IX Curso de aferição de sinais vitais e administração de medicamentos;2017-11-16;2017-11-17;ANA ELZA OLIVEIRA DE MENDONCA;SAÚDE;EM AVALIAÇÃO;EXTENSÃO;0;0;30;;;;
2017;CURSO;"IX CURSO TEÓRICO-PRÁTICO SOBRE DIABETES 
IX Curso Introdutório à Liga Acadêmica de Atenção aos Portadores de Diabetes Mellitus";2017-10-23;2017-10-26;ANDRE GUSTAVO PIRES DE SOUSA;SAÚDE;EM AVALIAÇÃO;EXTENSÃO;0;0;55;;;;
2017;CURSO;Minicurso Análise textual com auxílio do software IRAMUTEQ: noções básicas;2017-10-27;2017-11-03;PETALA TUANI CANDIDO DE OLIVEIRA SALVADOR;SAÚDE;EM AVALIAÇÃO;EXTENSÃO;0;0;15;;;;
2017;CURSO;MINICURSO DE DIVULGAÇÃO: MÉTODOS DE PROCESSAMENTO HISTOLÓGICOS, IMUNOHISTOQUÍMICOS, DE CULTURA DE CÉLULAS E ANALÍTICOS EM MICROSCOPIA.;2017-10-23;2017-10-27;NAISANDRA BEZERRA DA SILVA FARIAS;SAÚDE;EM AVALIAÇÃO;EXTENSÃO;0;0;25;;;;
2017;CURSO;Minicurso de Futsal: aprenda a jogar brincando;2017-11-25;2017-12-02;PATRICK RAMON STAFIN COQUEREL;EDUCAÇÃO;EM AVALIAÇÃO;EXTENSÃO;0;0;40;;;;
2017;CURSO;Oficina de Edição de Vídeo;2017-10-18;2017-10-30;VALQUIRIA APARECIDA PASSOS KNEIPP;COMUNICAÇÃO;EM AVALIAÇÃO;EXTENSÃO;0;0;30;;;;
2017;CURSO;Oficina de Entrevista;2017-10-17;2017-10-30;VALQUIRIA APARECIDA PASSOS KNEIPP;COMUNICAÇÃO;EM AVALIAÇÃO;EXTENSÃO;0;0;30;;;;
2017;CURSO;Oficina de Pauta e Produção;2017-10-16;2017-10-30;VALQUIRIA APARECIDA PASSOS KNEIPP;COMUNICAÇÃO;EM AVALIAÇÃO;EXTENSÃO;0;0;30;;;;
2017;CURSO;VI curso de Exame físico;2017-10-26;2017-10-27;ANA ELZA OLIVEIRA DE MENDONCA;SAÚDE;EM AVALIAÇÃO;EXTENSÃO;0;0;20;;;;
2017;CURSO; VIVENCIANDO OS  PROCEDIMENTOS  DE ENFERMAGEM DESENVOLVIDOS EM PACIENTES HOSPITALIZADOS;2017-08-28;2017-09-04;ANA CRISTINA ARAUJO DE ANDRADE GALVAO;SAÚDE;EM AVALIAÇÃO;EXTENSÃO;0;0;20;;;;
2017;CURSO;A pesquisa histórica e a redação de textos acadêmicos: desvendando a ABNT;2017-09-26;2017-10-18;AIRAN DOS SANTOS BORGES;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;40;;;;
2017;CURSO;Aplicação da inovação e empreendedorismo na elaboração de projetos para melhorar o ensino e a escola.;2017-05-29;2017-12-15;HENRIQUE ROCHA DE MEDEIROS;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;0;40;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;A produção de artigos científicos na aréa de enfermagem a partir de revisões de literatura;2017-04-07;2017-12-01;ANA ELZA OLIVEIRA DE MENDONCA;SAÚDE;EM EXECUÇÃO;EXTENSÃO;0;0;15;;;;
2017;CURSO;Artes Visuais na Educação Infantil;2017-04-01;2017-12-31;GILVANIA MAURICIO DIAS DE PONTES;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;15;;;;
2017;CURSO;Ateliê de piano - Curso livre de performance e interpretação musical ao piano;2017-03-14;2017-12-15;ANTONIO GUILHERME CARDOSO RODRIGUES;CULTURA;EM EXECUÇÃO;EXTENSÃO;0;0;1;;;;
2017;CURSO;Atualização em Nutrição Clínica;2017-06-06;2017-10-24;SANCHA HELENA DE LIMA VALE;SAÚDE;EM EXECUÇÃO;EXTENSÃO;0;0;10;;;;
2017;CURSO;Atualização pedagógica dos professores de Educação Física do município de Goianinha RN;2017-06-06;2017-12-31;AGUINALDO CESAR SURDI;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;10;;;;
2017;CURSO;Aulas de Canto e Musicalização para Crianças com Deficiência Física;2017-03-15;2018-03-01;ELKE BEATRIZ RIEDEL;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;5;;;;
2017;CURSO;Aulas de musicalização e canto aos membros do Coral Infantil da UFRN (2017.2);2017-08-26;2017-10-28;DURVAL DA NOBREGA CESETTI;CULTURA;EM EXECUÇÃO;EXTENSÃO;0;0;5;;;;
2017;CURSO;Avaliação na formação: teoria e prática;2017-09-04;2017-10-31;KATIA REGINA BARROS RIBEIRO;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;0;150;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Capacitação em Equipamentos para Pesquisa;2017-08-21;2018-08-01;PAULO MOREIRA SILVA DANTAS;SAÚDE;EM EXECUÇÃO;EXTENSÃO;0;0;20;;;;
2017;CURSO;Ciclo de Palestras: Atuação Profissional em Biomedicina;2017-10-12;2017-11-30;ALEXANDRE FLAVIO SILVA DE QUEIROZ;TRABALHO;EM EXECUÇÃO;EXTENSÃO;0;0;30;;;;
2017;CURSO;CinePapo PLE 2017.2;2017-09-11;2017-12-08;MARCELO DA SILVA AMORIM;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;10;;;;
2017;CURSO;Como utilizar o potencial de Espaços Não-Formais para o Ensino de Ciências;2017-05-15;2017-11-15;PATRICIA FLAVIA DA SILVA DIAS MOREIRA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;1;100;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Criaçao e alimetaçao de galinhas caipira.;2017-10-04;2017-11-30;JORGE DOS SANTOS CAVALCANTI;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;10;;;;
2017;CURSO;Curso Básico de Percussão - 2017.2;2017-07-31;2017-12-16;GERMANNA FRANCA DA CUNHA;CULTURA;EM EXECUÇÃO;EXTENSÃO;0;0;5;;;;
2017;CURSO;CURSO DE APERFEIÇOAMENTO EM ANATOMIA COMPARADA DE ANIMAIS VERTEBRADOS;2017-08-26;2017-12-16;DANILO JOSE AYRES DE MENEZES;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;4;;;;
2017;CURSO;CURSO DE APERFEIÇOAMENTO EM CIRURGIA BUCAL - TURMA 2017.1;2017-02-06;2017-12-11;PETRUS PEREIRA GOMES;SAÚDE;EM EXECUÇÃO;EXTENSÃO;0;0;13;;;;
2017;CURSO;CURSO DE APRIMORAMENTO EM DENTÍSTICA;2017-10-09;2018-09-24;ISAUREMI VIEIRA DE ASSUNCAO;SAÚDE;EM EXECUÇÃO;EXTENSÃO;0;0;20;;;;
2017;CURSO;CURSO DE CAPACITAÇÃO E EXTENSÃO EM CIRURGIA BUCAL - TURMA 2017.2;2017-08-09;2018-07-25;PETRUS PEREIRA GOMES;SAÚDE;EM EXECUÇÃO;EXTENSÃO;0;0;8;;;;
2017;CURSO;CURSO DE EDUCAÇÃO MÉDICA CONTINUADA CREMERN/UFRN;2017-03-04;2017-12-08;JEANCARLO FERNANDES CAVALCANTE;SAÚDE;EM EXECUÇÃO;EXTENSÃO;0;0;20;;;;
2017;CURSO;CURSO DE FORMAÇÃO DE AGENTES SOCIAIS E LIDERANÇAS POPULARES;2017-09-22;2018-09-30;ROBERTO MARINHO ALVES DA SILVA;DIREITOS HUMANOS E JUSTIÇA;EM EXECUÇÃO;EXTENSÃO;0;0;8;;;;
2017;CURSO;Curso de iniciação à guitarra elétrica  módulo II;2017-08-18;2017-12-01;TICIANO MACIEL DAMORE;CULTURA;EM EXECUÇÃO;EXTENSÃO;0;0;5;;;;
2017;CURSO;Curso de Iniciação ao Piano - 2017.2;2017-08-01;2017-11-30;TARCISIO GOMES FILHO;CULTURA;EM EXECUÇÃO;EXTENSÃO;0;0;40;;;;
2017;CURSO;Curso de Iniciação Artística - CIART;2017-03-08;2017-12-30;CATARINA SHIN LIMA DE SOUZA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;98;;;;
2017;CURSO;Curso de Introdução à Metodologia Científica;2017-09-15;2018-06-15;PETALA TUANI CANDIDO DE OLIVEIRA SALVADOR;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;25;;;;
2017;CURSO;Curso de Morfossintaxe, Sequências Didáticas e Análise Estrutural e Semântica do Conto Pós-Moderno;2017-09-19;2017-11-07;GIANKA SALUSTIANO BEZERRIL DE BASTOS GOMES;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;50;;;;
2017;CURSO;Cursos de Pintura e Desenho do Atelier de Artes do NAC (2017.2);2017-07-12;2017-12-15;BRENO BEZERRA DE MEDEIROS;CULTURA;EM EXECUÇÃO;EXTENSÃO;0;0;4;;;;
2017;CURSO;CURSO SOBRE PREVENÇÃO DO USO DE DROGAS ENTRE ESCOLARES;2017-07-12;2017-12-08;JOSE PEREIRA DE MELO;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;20;;;;
2017;CURSO;Desenvolvendo Saberes Docentes relacionados ao ensino da argumentação na educação científica;2017-08-01;2017-11-14;MARCIA GORETTE LIMA DA SILVA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;20;;;;
2017;CURSO;Desenvolvimento da linguagem na primeira infância: contribuições da Fonoaudiologia para a prática pedagógica.;2017-05-01;2017-12-16;VANESSA GIACCHINI;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;1;200;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Educação Ambiental de professores de escolas públicas do RN relacionada às questões do saneamento básico;2017-08-16;2017-12-31;REGINA DE FATIMA DOS SANTOS BRAZ;MEIO AMBIENTE;EM EXECUÇÃO;EXTENSÃO;1;0;10;10;5;Edital 005/2017 - Cursos de Formação Continuada na modalidade a Distância;
2017;CURSO;EDUCAÇÃO AMBIENTAL E PATRIMÔNIO NATURAL  TRAVESSIAS ENTRE A CIÊNCIA E O ENSINO;2017-05-08;2017-12-18;DIOGENES FELIX DA SILVA COSTA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;1;10;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Educação para o desenvolvimento sustentável no ensino básico;2017-05-01;2017-12-31;MAGNOLIA FERNANDES FLORENCIO DE ARAUJO;MEIO AMBIENTE;EM EXECUÇÃO;EXTENSÃO;1;1;20;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;EDUCAÇÃO, PSICOLINGUÍSTICA, NEUROCIÊNCIAS E ALFABETIZAÇÃO NO CONTEXTO DE GESTORES E PROFESSORES DE ESCOLAS PÚBLICAS DO SERIDÓ, VALE DAS FRUTAS E DA CAPITAL DO RN;2017-05-01;2017-12-31;ANGELA MARIA CHUVAS NASCHOLD;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;1;5;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;El neoplatonismo en Meister Eckhart;2017-10-10;2017-10-23;OSCAR FEDERICO BAUCHWITZ;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;20;;;;
2017;CURSO;Empreendedorismo: Planos e Oportunidades de Negócios;2017-08-07;2017-12-15;HUMBERTO RABELO;TECNOLOGIA E PRODUÇÃO;EM EXECUÇÃO;EXTENSÃO;1;0;100;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Ensino à distância na Capacitação de Agentes Comunitários de Saúde na Área de Saúde Auditiva Infantil;2017-05-01;2017-12-31;ELIENE SILVA ARAUJO;SAÚDE;EM EXECUÇÃO;EXTENSÃO;2;0;2;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Ensino de Ciências por investigação;2017-05-01;2017-12-31;RUTE ALVES DE SOUSA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;1;40;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Epidemiologia aplicada à gestão do SUS;2017-07-03;2017-11-30;MATHEUS DE SOUSA MATA;SAÚDE;EM EXECUÇÃO;EXTENSÃO;2;0;200;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Formação de professores do ensino básico no uso e desenvolvimento de jogos digitais educativos;2017-05-01;2017-12-31;EDUARDO HENRIQUE DA SILVA ARANHA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;1;100;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;FORMAÇÃO DE PROFESSORES QUE ENSINAM MATEMÁTICA PARA O USO PEDAGÓGICO DE TECNOLOGIAS DIGITAIS DA INFORMAÇÃO E COMUNICAÇÃO;2017-05-01;2017-12-31;DENNYS LEITE MAIA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;1;10;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Formação de Tutores e Professores Mediadores;2017-08-21;2017-10-31;ANDREZA SOUZA SANTOS;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;20;;;;
2017;CURSO;Formação Docente sobre Tecnologias Educacionais com foco em Jogos Digitais;2017-07-12;2017-11-29;CHARLES ANDRYE GALVAO MADEIRA;TECNOLOGIA E PRODUÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;10;;;;
2017;CURSO;FORMAÇÃO EM GESTÃO PEDAGÓGICA DA EDUCAÇÃO BÁSICA;2017-06-01;2017-12-31;EDNEIDE MARIA PINHEIRO GALVAO;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;1;100;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Formação em serviço sobre inclusão escolar - 2ª edição;2017-08-16;2017-12-07;ADRIANE CENCI;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;10;;;;
2017;CURSO;Formulação de ração para animais domésticos.;2017-09-04;2017-12-01;JORGE DOS SANTOS CAVALCANTI;TECNOLOGIA E PRODUÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;10;;;;
2017;CURSO;FORTALECIMENTO INSTITUCIONAL DA CONTROL/RN COM ATUALIZAÇÃO E CAPACITAÇÃO NA ÁREA DE AUDITORIA E CONTROLADORIA GOVERNAMENTAL;2017-02-09;2018-06-26;VICTOR BRANCO DE HOLANDA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;30;;;;
2017;CURSO;FULBRIGHT ETA CONVERSATION CLUB 2017.2;2017-08-22;2017-10-31;MARCELO DA SILVA AMORIM;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;10;;;;
2017;CURSO;FULBRIGHT ETA ENGLISH FILM CLUB 2017.2;2017-07-26;2017-11-01;MARCELO DA SILVA AMORIM;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;15;;;;
2017;CURSO;Gerenciamento e responsabilidade comum na Política Nacional de Resíduos Sólidos pelo desenvolvimento sustentável;2017-05-01;2017-12-01;PATRICIA BORBA VILAR GUIMARAES;MEIO AMBIENTE;EM EXECUÇÃO;EXTENSÃO;2;0;20;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Gestão de Processos e Mapeamento dos Procedimentos de Rotina;2017-07-24;2017-10-16;ANDRE MORAIS GURGEL;TECNOLOGIA E PRODUÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;5;;;;
2017;CURSO;Gestão Educacional com Recursos Escassos: Mesmo com - + Escola;2017-08-16;2017-12-31;GABRIEL MARTINS DE ARAUJO FILHO;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;1;1;10;10;5;Edital 005/2017 - Cursos de Formação Continuada na modalidade a Distância;
2017;CURSO;GESTÃO ESCOLAR EM PAUTA: CONCEPÇÕES E PRÁTICAS;2017-08-16;2017-12-31;CHRISTIANNE MEDEIROS CAVALCANTE;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;1;1;50;10;5;Edital 005/2017 - Cursos de Formação Continuada na modalidade a Distância;
2017;CURSO;Grupo de Estudos em Habilitação e Reabilitação Auditiva;2017-05-05;2018-05-05;JOSELI SOARES BRAZOROTTO;SAÚDE;EM EXECUÇÃO;EXTENSÃO;0;0;20;;;;
2017;CURSO;HISTÓRIAS EM COMPÊNDIOS: A HISTORIOGRAFIA ESCOLAR BRASILEIRA OITOCENTISTA;2017-10-07;2017-11-04;MAGNO FRANCISCO DE JESUS SANTOS;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;70;;;;
2017;CURSO;I Curso de Extensão Universitária - Produção e análise de informações científicas em Oncologia;2017-08-21;2017-10-23;DYEGO LEANDRO BEZERRA DE SOUZA;SAÚDE;EM EXECUÇÃO;EXTENSÃO;0;0;4;;;;
2017;CURSO;II FORMAÇÃO CONTINUADA PARA OS PROFESSORES QUE ATUAM NAS CLASSES HOSPITALARES E DOMICILIARES DO RN;2017-03-24;2017-12-15;JACYENE MELO DE OLIVEIRA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;10;;;;
2017;CURSO;"III CURSO DE METODOLOGIA DA CIÊNCIA APLICADA A ESCRITA E PRODUÇÃO DE TRABALHO DE CONCLUSÃO DE CURSO, SEGUNDO AS CARACTERÍSTICAS DO PROJETO DE MONOGRAFIA.
";2017-08-24;2017-11-23;TANIA CRISTINA MEIRA GARCIA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;25;;;;
2017;CURSO;II Mini curso de Espermograma ;2017-11-01;2017-11-13;ERMETON DUARTE DO NASCIMENTO;SAÚDE;EM EXECUÇÃO;EXTENSÃO;0;0;40;;;;
2017;CURSO;INFORMÁTICA, INCLUSÃO E CIDADANIA;2017-03-01;2017-11-01;NELIO ALESSANDRO AZEVEDO CACHO;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;32;;;;
2017;CURSO;Iniciação ao estudo da flauta doce e flauta transversal;2017-08-28;2017-11-25;AMANDY BANDEIRA DE ARAUJO;CULTURA;EM EXECUÇÃO;EXTENSÃO;0;0;15;;;;
2017;CURSO;Inovação e Desenvolvimento Socioeconômico - IDSoc;2017-05-01;2017-12-31;ZULMARA VIRGINIA DE CARVALHO;TECNOLOGIA E PRODUÇÃO;EM EXECUÇÃO;EXTENSÃO;2;1;100;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Inspeção de boas práticas de gestão de riscos em serviços de saúde;2017-10-02;2017-12-31;ZENEWTON ANDRÉ DA SILVA GAMA;SAÚDE;EM EXECUÇÃO;EXTENSÃO;0;0;6;;;;
2017;CURSO;Introdução ao Ensino/Aprendizagem de Português Língua Não Materna;2017-05-01;2017-11-30;FLEIDE DANIEL SANTOS DE ALBUQUERQUE;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;1;10;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Introdução ao Oboé;2017-07-24;2017-12-09;HUGO ROBERTO SHIN LIMA DE SOUZA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;3;;;;
2017;CURSO;"Introdução à Permacultura e Agroecologia para Nutrição 
";2017-10-21;2017-10-22;MICHELLE CRISTINE MEDEIROS JACOB;SAÚDE;EM EXECUÇÃO;EXTENSÃO;0;0;10;;;;
2017;CURSO;Introdução à Teoria dos Jogos - Edição 1;2017-07-24;2017-12-09;SERGIO RODRIGUEZ PEREZ;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;65;;;;
2017;CURSO;JAMBOO RÁDIO WEB NA CIENTEC 2017: EQUAÇÕES CRIATIVAS, SOLUÇÕES PARA A VIDA!;2017-09-13;2017-10-27;HELCIO PACHECO DE MEDEIROS;COMUNICAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;1200;;;;
2017;CURSO;Letramentos para a, na e além da escola;2017-08-10;2017-12-07;GLICIA MARILI AZEVEDO DE MEDEIROS TINOCO;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;5;;;;
2017;CURSO;Marxismo e mundo do trabalho;2017-05-01;2017-12-31;ILANA LEMOS DE PAIVA;TRABALHO;EM EXECUÇÃO;EXTENSÃO;2;0;50;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Mecânica Quântica - O mínimo teórico;2017-07-24;2017-12-09;LEANDRO IBIAPINA BEVILAQUA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;15;;;;
2017;CURSO;METODOLOGIA DA CIÊNCIA APLICADA A ESCRITA E PRODUÇÃO DE TRABALHO CIÊNTIFICO SEGUNDO AS CARACTERÍSTICAS DO PROJETO DE PESQUISA.;2017-05-02;2017-12-31;TANIA CRISTINA MEIRA GARCIA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;1;150;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Metodologias de ensino de Português como língua adicional para surdos.;2017-06-01;2017-12-16;RONNY DIOGENES DE MENEZES;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;1;30;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Minicurso de Chave de Partida Eletrônica: Soft-starter;2017-10-16;2017-10-20;ARRHENIUS VINICIUS DA COSTA OLIVEIRA;TECNOLOGIA E PRODUÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;6;;;;
2017;CURSO;MINICURSO DE INTRODUÇÃO À LÍNGUA RUSSA;2017-10-09;2017-11-09;MARCOS CESAR TINDO BARBOSA;CULTURA;EM EXECUÇÃO;EXTENSÃO;0;0;30;;;;
2017;CURSO;O que é uma exposição? Práticas colaborativas para a construção de uma experiência coletiva.;2017-09-25;2017-10-31;MOYSES MARCIONILO DE SIQUEIRA NETO;CULTURA;EM EXECUÇÃO;EXTENSÃO;0;0;15;;;;
2017;CURSO;Origem do Universo e Astronomia de Posição;2017-10-11;2017-12-13;ALEXSANDRO PEREIRA LIMA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;30;;;;
2017;CURSO;O sono e a saúde: implicações do uso das tecnologias mídiáticas e estratégias para dormir melhor.;2017-07-03;2017-11-01;IVANISE CORTEZ DE SOUSA GUIMARAES;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;0;200;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Pensando as mídias - os usos e possibilidades de ensinar e aprender com as tecnologias na escola;2017-05-01;2017-12-31;MARCIO ROMEU RIBAS DE OLIVEIRA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;1;250;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Plantas Alimentícias Não Convencionais (PANC) na prática: religando Botânica e Nutrição;2017-08-10;2017-12-01;MICHELLE CRISTINE MEDEIROS JACOB;SAÚDE;EM EXECUÇÃO;EXTENSÃO;0;0;10;;;;
2017;CURSO;Projeto Lonjí: Formação para produção de materiais didáticos audiovisuais em Libras.;2017-07-24;2017-11-27;RONNY DIOGENES DE MENEZES;COMUNICAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;50;;;;
2017;CURSO;Saúde animal: um olhar sobre as parasitoses;2017-05-31;2017-12-31;MARIA DE FATIMA DE SOUZA;SAÚDE;EM EXECUÇÃO;EXTENSÃO;1;1;9;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Saúde humana: um enfoque sobre as parasitoses;2017-05-31;2017-12-31;LILIAN GIOTTO ZAROS DE MEDEIROS;SAÚDE;EM EXECUÇÃO;EXTENSÃO;1;1;9;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Semeando Gênero na Educação;2017-05-08;2017-12-31;ELISETE SCHWADE;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;0;100;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;SEQUENCIAS DIDÁTICAS INVESTIGATIVAS SOBRE MICRORGAISMOS:FLEXIBILIZAÇÃO PARA  ESTUDANTES HIPOACÚSICOS NO ENSINO BÁSICO;2017-05-01;2017-12-31;IVANEIDE ALVES SOARES DA COSTA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;2;1;25;20;2;Edital 003/2017 - PROEX/SEDIS - UFRN - Seleção de Cursos de Extensão à Distância;
2017;CURSO;Storytelling digital: faça-você-mesmo(a);2017-09-05;2017-10-24;ANDREZA SOUZA SANTOS;COMUNICAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;15;;;;
2017;CURSO;Tecendo práticas pedagógicas para a educação inclusiva de pessoas com deficiência visual;2017-04-20;2017-12-01;KATIENE SYMONE DE BRITO PESSOA DA SILVA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;4;;;;
2017;CURSO;Técnicas de Neuroimagem;2017-10-13;2017-10-27;JONAS IVAN NOBRE OLIVEIRA;EDUCAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;15;;;;
2017;CURSO;V Curso de Exame Físico;2017-09-22;2017-10-20;ANA ELZA OLIVEIRA DE MENDONCA;SAÚDE;EM EXECUÇÃO;EXTENSÃO;0;0;20;;;;
2017;CURSO;Vídeos digitais curtos: estórias complexas e criatividade;2017-09-06;2017-10-25;ANDREZA SOUZA SANTOS;COMUNICAÇÃO;EM EXECUÇÃO;EXTENSÃO;0;0;5;;;;
